0,0,0.31,0,0,-0,0,0,0,2886,1,220000,0
4.04184305756689e-05,0,0.31,5.36680785563924e-06,-1.10140053103832e-07,-0,0,9.99999833333342e-05,-7.62185697569056e-15,2886.6441974339,1,220000,0
6.32339811357703e-05,0,0.31,1.99149008668969e-05,-4.33986355182277e-07,-0,0,0.000199999866666693,-2.09572743478611e-13,2887.10950792748,1,220000,0
-0.0129650853954447,0,0.31,9.64488839252373e-05,-9.52559081644934e-07,-0,0,0.000299999550000203,3.41100744747597e-09,2887.31150633715,1,220000,0
0.0146869499782089,0,0.31,1.80842582465811e-05,-1.70119920001204e-06,-0,0,0.000399998933334187,-4.74341611343229e-09,2887.75491616961,1,220000,0
0.0222941953165546,0,0.31,-7.96979268999926e-06,-2.63168653167272e-06,-0,0,0.000499997916669271,-1.21490074875992e-08,2888.00219142046,1,220000,0
-0.0367271833633962,0,0.31,0.00025586549701668,-3.62357660674433e-06,-0,0,0.00059999640000648,2.20626867112166e-08,2887.55313655549,1,220000,0
-0.0357594138710651,0,0.31,0.000354459466968139,-4.88304991123512e-06,-0,0,0.000699994283347339,2.52181058460833e-08,2887.42100857992,1,220000,0
-0.0339433510137711,0,0.31,0.00041365880810931,-6.31175933297522e-06,-0,0,0.000799991466693973,2.56447844838167e-08,2887.33740072262,1,220000,0
-0.0313125578748051,0,0.31,0.000328603988739447,-7.91721062811466e-06,-0,0,0.000899987850049208,1.42903102329167e-08,2887.54611986116,1,220000,0
-0.0279257575715572,0,0.31,0.000369350052058482,-9.67027655759951e-06,-0,0,0.000999983333416667,6.31398161680966e-09,2887.45701551609,1,220000,0
-0.0238589969571854,0,0.31,0.000631328393116591,-1.15596454251686e-05,-0,0,0.00109997781680088,4.92949001991848e-09,2886.85955960989,1,220000,0
-0.0191991349164228,0,0.31,0.000562694737682771,-1.36178233621662e-05,-0,0,0.00119997120020736,-1.54994311321515e-08,2886.98133291609,1,220000,0
-0.0140520712172432,0,0.31,0.000210626760511051,-1.58318652428774e-05,-0,0,0.00129996338364274,-5.05604877045723e-08,2887.73068490204,1,220000,0
-0.00854339842932317,0,0.31,0.00118410972438292,-1.80905015601016e-05,-0,0,0.00139995426711485,-3.09115799100684e-08,2885.54058760918,1,220000,0
-0.00276481023213374,0,0.31,0.000597574790606872,-2.05770345237756e-05,-0,0,0.00149994375063281,-8.15244710627163e-08,2886.80949642993,1,220000,0
