4.21,                      24.45913,-10,0,
4.22,                      24.32367,-10,0,
4.23,                       24.1882,-10,0,
4.24,                      24.05274,-10,0,
4.25,                      23.91728,-10,0,
4.26,                      23.78183,-10,0,
4.27,                      23.64637,-10,0,
4.28,                      23.51092,-10,0,
4.29,                      23.37546,-10,0,
4.3,                      23.24001,-10,0,
4.31,                      23.10457,-10,0,
4.32,                      22.96912,-10,0,
4.33,                      22.83367,-10,0,
4.34,                      22.69823,-10,0,
4.35,                      22.56279,-10,0,
4.36,                      22.42735,-10,0,
4.37,                      22.29191,-10,0,
4.38,                      22.15648,-10,0,
4.39,                      22.02105,-10,0,
4.4,                      21.88561,-10,0,
4.41,                      21.75018,-10,0,
4.42,                      21.61476,-10,0,
4.43,                      21.47933,-10,0,
4.44,                       21.3439,-10,0,
4.45,                      21.20848,-10,0,
4.46,                      21.07306,-10,0,
4.47,                      20.93764,-10,0,
4.48,                      20.80223,-10,0,
4.49,                      20.66681,-10,0,
4.5,                       20.5314,-10,0,
4.51,                      20.39598,-10,0,
4.52,                      20.26057,-10,0,
4.53,                      20.12517,-10,0,
4.54,                      19.98976,-10,0,
4.55,                      19.85436,-10,0,
4.56,                      19.71895,-10,0,
4.57,                      19.58355,-10,0,
4.58,                      19.44815,-10,0,
4.59,                      19.31276,-10,0,
4.6,                      19.17736,-10,0,
4.61,                      19.04197,-10,0,
4.62,                      18.90658,-10,0,
4.63,                      18.77119,-10,0,
4.64,                       18.6358,-10,0,
4.65,                      18.50041,-10,0,
4.66,                      18.36503,-10,0,
4.67,                      18.22965,-10,0,
4.68,                      18.09427,-10,0,
4.69,                      17.95889,-10,0,
4.7,                      17.82351,-10,0,
4.71,                      17.68814,-10,0,
4.72,                      17.55276,-10,0,
4.73,                      17.41739,-10,0,
4.74,                      17.28202,-10,0,
4.75,                      17.14665,-10,0,
4.76,                      17.01129,-10,0,
4.77,                      16.87592,-10,0,
4.78,                      16.74056,-10,0,
4.79,                       16.6052,-10,0,
4.8,                      16.46984,-10,0,
4.81,                      16.33449,-10,0,
4.82,                      16.19913,-10,0,
4.83,                      16.06378,-10,0,
4.84,                      15.92843,-10,0,
4.85,                      15.79308,-10,0,
4.86,                      15.65773,-10,0,
4.87,                      15.52238,-10,0,
4.88,                      15.38704,-10,0,
4.89,                       15.2517,-10,0,
4.9,                      15.11636,-10,0,
4.91,                      14.98102,-10,0,
4.92,                      14.84568,-10,0,
4.93,                      14.71035,-10,0,
4.94,                      14.57501,-10,0,
4.95,                      14.43968,-10,0,
4.96,                      14.30435,-10,0,
4.97,                      14.16903,-10,0,
4.98,                       14.0337,-10,0,
4.99,                      13.89838,-10,0,
5,                      13.76305,-10,0,
5.01,                      13.62773,-10,0,
5.02,                      13.49242,-10,0,
5.03,                       13.3571,-10,0,
5.04,                      13.22178,-10,0,
5.05,                      13.08647,-10,0,
5.06,                      12.95116,-10,0,
5.07,                      12.81585,-10,0,
5.08,                      12.68054,-10,0,
5.09,                      12.54524,-10,0,
5.1,                      12.40993,-10,0,
5.11,                      12.27463,-10,0,
5.12,                      12.13933,-10,0,
5.13,                      12.00403,-10,0,
5.14,                      11.86874,-10,0,
5.15,                      11.73344,-10,0,
5.16,                      11.59815,-10,0,
5.17,                      11.46286,-10,0,
5.18,                      11.32757,-10,0,
5.19,                      11.19228,-10,0,
5.2,                        11.057,-10,0,
5.21,                      10.92171,-10,0,
5.22,                      10.78643,-10,0,
5.23,                      10.65115,-10,0,
5.24,                      10.51587,-10,0,
5.25,                       10.3806,-10,0,
5.26,                      10.24532,-10,0,
5.27,                      10.11005,-10,0,
5.28,                      9.974779,-10,0,
5.29,                       9.83951,-10,0,
5.3,                      9.704243,-10,0,
5.31,                      9.568978,-10,0,
5.32,                      9.433714,-10,0,
5.33,                      9.298452,-10,0,
5.34,                      9.163193,-10,0,
5.35,                      9.027935,-10,0,
5.36,                      8.892678,-10,0,
5.37,                      8.757424,-10,0,
5.38,                      8.622171,-10,0,
5.39,                      8.486921,-10,0,
5.4,                      8.351672,-10,0,
5.41,                      8.216425,-10,0,
5.42,                      8.081179,-10,0,
5.43,                      7.945936,-10,0,
5.44,                      7.810694,-10,0,
5.45,                      7.675455,-10,0,
5.46,                      7.540217,-10,0,
5.47,                      7.404981,-10,0,
5.48,                      7.269746,-10,0,
5.49,                      7.134514,-10,0,
5.5,                      6.999283,-10,0,
5.51,                      6.864054,-10,0,
5.52,                      6.728827,-10,0,
5.53,                      6.593602,-10,0,
5.54,                      6.458379,-10,0,
5.55,                      6.323157,-10,0,
5.56,                      6.187938,-10,0,
