0.25,                      2.952576,                     0.1644606,                   -0.02603119,                              ,3.225806,0.247404,0.1,
0.26,                      2.956893,                     0.1708516,                   -0.02629764,                              ,3.225806,0.2570806,0.1,
0.27,                      2.953531,                     0.1772209,                   -0.02656197,                              ,3.225806,0.2667314,0.1,
0.28,                      2.942908,                     0.1835679,                   -0.02682453,                              ,3.225806,0.2763556,0.1,
0.29,                      2.925461,                     0.1898916,                   -0.02708562,                              ,3.225806,0.2859522,0.1,
0.3,                      2.901643,                     0.1961914,                   -0.02734544,                              ,3.225806,0.2955202,0.1,
0.31,                      2.871918,                     0.2024667,                   -0.02760415,                              ,3.225806,0.3050586,0.1,
0.32,                      2.836757,                     0.2087165,                   -0.02786188,                              ,3.225806,0.3145666,0.1,
0.33,                      2.796635,                     0.2149404,                   -0.02811872,                              ,3.225806,0.324043,0.1,
0.34,                      2.752024,                     0.2211375,                   -0.02837473,                              ,3.225806,0.3334871,0.1,
0.35,                      2.703394,                     0.2273072,                   -0.02862995,                              ,3.225806,0.3428978,0.1,
0.36,                      2.651204,                     0.2334489,                   -0.02888443,                              ,3.225806,0.3522742,0.1,
0.37,                      2.595904,                     0.2395619,                   -0.02913816,                              ,3.225806,0.3616154,0.1,
0.38,                      2.537931,                     0.2456455,                   -0.02939116,                              ,3.225806,0.3709205,0.1,
0.39,                      2.477704,                     0.2516992,                   -0.02964343,                              ,3.225806,0.3801884,0.1,
0.4,                      2.415624,                     0.2577223,                   -0.02989494,                              ,3.225806,0.3894183,0.1,
0.41,                      2.352073,                     0.2637142,                    -0.0301457,                              ,3.225806,0.3986093,0.1,
0.42,                      2.287413,                     0.2696743,                   -0.03039567,                              ,3.225806,0.4077605,0.1,
0.43,                      2.221981,                     0.2756021,                   -0.03064483,                              ,3.225806,0.4168708,0.1,
0.44,                      2.156093,                     0.2814971,                   -0.03089316,                              ,3.225806,0.4259395,0.1,
0.45,                       2.09004,                     0.2873585,                   -0.03114063,                              ,3.225806,0.4349655,0.1,
0.46,                      2.024091,                      0.293186,                   -0.03138721,                              ,3.225806,0.4439481,0.1,
0.47,                      1.958489,                      0.298979,                   -0.03163285,                              ,3.225806,0.4528863,0.1,
0.48,                      1.893456,                     0.3047371,                   -0.03187754,                              ,3.225806,0.4617792,0.1,
0.49,                       1.82919,                     0.3104596,                   -0.03212122,                              ,3.225806,0.4706259,0.1,
0.5,                      1.765865,                     0.3161463,                   -0.03236388,                              ,3.225806,0.4794255,0.1,
0.51,                      1.703636,                     0.3217965,                   -0.03260546,                              ,3.225806,0.4881772,0.1,
0.52,                      1.642636,                     0.3274099,                   -0.03284593,                              ,3.225806,0.4968801,0.1,
0.53,                      1.582978,                      0.332986,                   -0.03308525,                              ,3.225806,0.5055333,0.1,
0.54,                      1.524757,                     0.3385244,                   -0.03332338,                              ,3.225806,0.514136,0.1,
0.55,                      1.468051,                     0.3440248,                   -0.03356029,                              ,3.225806,0.5226872,0.1,
0.56,                       1.41292,                     0.3494867,                   -0.03379593,                              ,3.225806,0.5311862,0.1,
0.57,                      1.359412,                     0.3549098,                   -0.03403027,                              ,3.225806,0.539632,0.1,
0.58,                      1.307559,                     0.3602937,                   -0.03426325,                              ,3.225806,0.5480239,0.1,
0.59,                       1.25738,                     0.3656381,                   -0.03449485,                              ,3.225806,0.556361,0.1,
0.6,                      1.208886,                     0.3709426,                   -0.03472502,                              ,3.225806,0.5646425,0.1,
0.61,                      1.162074,                     0.3762071,                   -0.03495371,                              ,3.225806,0.5728675,0.1,
0.62,                      1.116935,                     0.3814311,                    -0.0351809,                              ,3.225806,0.5810352,0.1,
0.63,                       1.07345,                     0.3866145,                   -0.03540653,                              ,3.225806,0.5891448,0.1,
0.64,                      1.031594,                     0.3917569,                   -0.03563057,                              ,3.225806,0.5971954,0.1,
0.65,                     0.9913373,                     0.3968581,                   -0.03585297,                              ,3.225806,0.6051864,0.1,
0.66,                     0.9526438,                     0.4019179,                    -0.0360737,                              ,3.225806,0.6131169,0.1,
0.67,                     0.9154739,                     0.4069361,                   -0.03629271,                              ,3.225806,0.620986,0.1,
0.68,                     0.8797846,                     0.4119124,                   -0.03650996,                              ,3.225806,0.628793,0.1,
0.69,                     0.8455304,                     0.4168468,                    -0.0367254,                              ,3.225806,0.6365372,0.1,
0.7,                     0.8126637,                     0.4217391,                   -0.03693901,                              ,3.225806,0.6442177,0.1,
0.71,                     0.7811358,                      0.426589,                   -0.03715074,                              ,3.225806,0.6518338,0.1,
0.72,                      0.750897,                     0.4313965,                   -0.03736054,                              ,3.225806,0.6593847,0.1,
0.73,                     0.7218974,                     0.4361615,                   -0.03756837,                              ,3.225806,0.6668696,0.1,
0.74,                      0.694087,                     0.4408838,                    -0.0377742,                              ,3.225806,0.6742879,0.1,
0.75,                     0.6674162,                     0.4455634,                   -0.03797799,                              ,3.225806,0.6816388,0.1,
0.76,                     0.6418361,                     0.4502002,                   -0.03817968,                              ,3.225806,0.6889214,0.1,
0.77,                     0.6172987,                     0.4547941,                   -0.03837925,                              ,3.225806,0.6961352,0.1,
0.78,                     0.5937573,                     0.4593451,                   -0.03857666,                              ,3.225806,0.7032794,0.1,
0.79,                     0.5711663,                     0.4638532,                   -0.03877186,                              ,3.225806,0.7103533,0.1,
0.8,                     0.5494818,                     0.4683184,                   -0.03896481,                              ,3.225806,0.7173561,0.1,
0.81,                     0.5286611,                     0.4727407,                   -0.03915547,                              ,3.225806,0.7242872,0.1,
0.82,                     0.5086634,                       0.47712,                   -0.03934381,                              ,3.225806,0.7311458,0.1,
0.83,                     0.4894496,                     0.4814564,                   -0.03952979,                              ,3.225806,0.7379314,0.1,
0.84,                     0.4709821,                     0.4857501,                   -0.03971337,                              ,3.225806,0.7446431,0.1,
0.85,                     0.4532251,                     0.4900009,                   -0.03989451,                              ,3.225806,0.7512804,0.1,
0.86,                     0.4361446,                     0.4942091,                   -0.04007317,                              ,3.225806,0.7578426,0.1,
0.87,                     0.4197083,                     0.4983746,                   -0.04024932,                              ,3.225806,0.7643289,0.1,
0.88,                     0.4038852,                     0.5024976,                   -0.04042292,                              ,3.225806,0.7707389,0.1,
0.89,                     0.3886465,                     0.5065783,                   -0.04059394,                              ,3.225806,0.7770717,0.1,
0.9,                     0.3739644,                     0.5106167,                   -0.04076233,                              ,3.225806,0.7833269,0.1,
0.91,                     0.3598129,                     0.5146129,                   -0.04092807,                              ,3.225806,0.7895037,0.1,
0.92,                     0.3461675,                     0.5185672,                   -0.04109112,                              ,3.225806,0.7956016,0.1,
0.93,                     0.3330049,                     0.5224797,                   -0.04125144,                              ,3.225806,0.8016199,0.1,
0.94,                     0.3203034,                     0.5263506,                   -0.04140901,                              ,3.225806,0.8075581,0.1,
0.95,                     0.3080422,                     0.5301801,                   -0.04156379,                              ,3.225806,0.8134155,0.1,
0.96,                     0.2962021,                     0.5339683,                   -0.04171575,                              ,3.225806,0.8191916,0.1,
0.97,                     0.2847647,                     0.5377155,                   -0.04186487,                              ,3.225806,0.8248857,0.1,
0.98,                     0.2737128,                      0.541422,                    -0.0420111,                              ,3.225806,0.8304974,0.1,
0.99,                     0.2630303,                     0.5450879,                   -0.04215442,                              ,3.225806,0.836026,0.1,
1,                      0.252702,                     0.5487135,                   -0.04229481,                              ,3.225806,0.841471,0.1,
1.01,                     0.2427136,                     0.5522991,                   -0.04243224,                              ,3.225806,0.8468318,0.1,
1.02,                     0.2330516,                     0.5558449,                   -0.04256668,                              ,3.225806,0.852108,0.1,
1.03,                     0.2237032,                     0.5593513,                   -0.04269811,                              ,3.225806,0.857299,0.1,
1.04,                     0.2146567,                     0.5628185,                   -0.04282651,                              ,3.225806,0.8624042,0.1,
1.05,                     0.2059007,                     0.5662468,                   -0.04295185,                              ,3.225806,0.8674232,0.1,
1.06,                     0.1974247,                     0.5696366,                   -0.04307411,                              ,3.225806,0.8723555,0.1,
1.07,                     0.1892186,                     0.5729881,                   -0.04319328,                              ,3.225806,0.8772005,0.1,
1.08,                     0.1812731,                     0.5763017,                   -0.04330934,                              ,3.225806,0.8819578,0.1,
1.09,                     0.1735793,                     0.5795778,                   -0.04342228,                              ,3.225806,0.8866269,0.1,
1.1,                     0.1661289,                     0.5828167,                   -0.04353207,                              ,3.225806,0.8912074,0.1,
1.11,                     0.1589138,                     0.5860187,                   -0.04363871,                              ,3.225806,0.8956987,0.1,
1.12,                     0.1519267,                     0.5891843,                   -0.04374218,                              ,3.225806,0.9001004,0.1,
1.13,                     0.1451604,                     0.5923137,                   -0.04384249,                              ,3.225806,0.9044122,0.1,
1.14,                     0.1386083,                     0.5954075,                   -0.04393962,                              ,3.225806,0.9086335,0.1,
1.15,                      0.132264,                     0.5984659,                   -0.04403357,                              ,3.225806,0.9127639,0.1,
1.16,                     0.1261216,                     0.6014894,                   -0.04412434,                              ,3.225806,0.9168031,0.1,
1.17,                     0.1201754,                     0.6044785,                   -0.04421192,                              ,3.225806,0.9207506,0.1,
1.18,                       0.11442,                     0.6074334,                   -0.04429633,                              ,3.225806,0.924606,0.1,
1.19,                     0.1088503,                     0.6103547,                   -0.04437756,                              ,3.225806,0.928369,0.1,
1.2,                     0.1034614,                     0.6132427,                   -0.04445563,                              ,3.225806,0.9320391,0.1,
1.21,                    0.09824882,                      0.616098,                   -0.04453055,                              ,3.225806,0.935616,0.1,
1.22,                    0.09320809,                     0.6189209,                   -0.04460233,                              ,3.225806,0.9390994,0.1,
1.23,                     0.0883351,                      0.621712,                   -0.04467099,                              ,3.225806,0.9424888,0.1,
1.24,                     0.0836259,                     0.6244715,                   -0.04473654,                              ,3.225806,0.945784,0.1,
1.25,                    0.07907673,                     0.6272002,                   -0.04479902,                              ,3.225806,0.9489846,0.1,
1.26,                    0.07468404,                     0.6298983,                   -0.04485845,                              ,3.225806,0.9520903,0.1,
1.27,                    0.07044443,                     0.6325664,                   -0.04491486,                              ,3.225806,0.9551009,0.1,
1.28,                    0.06635466,                     0.6352049,                   -0.04496828,                              ,3.225806,0.9580159,0.1,
1.29,                    0.06241168,                     0.6378144,                   -0.04501876,                              ,3.225806,0.9608351,0.1,
1.3,                    0.05861254,                     0.6403953,                   -0.04506632,                              ,3.225806,0.9635582,0.1,
1.31,                    0.05495448,                     0.6429481,                   -0.04511103,                              ,3.225806,0.966185,0.1,
1.32,                    0.05143483,                     0.6454734,                   -0.04515292,                              ,3.225806,0.9687151,0.1,
1.33,                    0.04805109,                     0.6479715,                   -0.04519206,                              ,3.225806,0.9711484,0.1,
1.34,                    0.04480085,                     0.6504431,                   -0.04522849,                              ,3.225806,0.9734845,0.1,
1.35,                    0.04168183,                     0.6528886,                   -0.04526229,                              ,3.225806,0.9757234,0.1,
1.36,                    0.03869187,                     0.6553086,                   -0.04529351,                              ,3.225806,0.9778646,0.1,
1.37,                    0.03582889,                     0.6577036,                   -0.04532223,                              ,3.225806,0.9799081,0.1,
1.38,                    0.03309094,                      0.660074,                   -0.04534852,                              ,3.225806,0.9818535,0.1,
1.39,                    0.03047616,                     0.6624205,                   -0.04537246,                              ,3.225806,0.9837008,0.1,
1.4,                    0.02798278,                     0.6647435,                   -0.04539414,                              ,3.225806,0.9854497,0.1,
1.41,                    0.02560913,                     0.6670436,                   -0.04541364,                              ,3.225806,0.9871001,0.1,
1.42,                    0.02335362,                     0.6693212,                   -0.04543106,                              ,3.225806,0.9886518,0.1,
1.43,                    0.02121474,                     0.6715771,                   -0.04544649,                              ,3.225806,0.9901046,0.1,
1.44,                    0.01919107,                     0.6738116,                   -0.04546004,                              ,3.225806,0.9914583,0.1,
1.45,                    0.01728128,                     0.6760253,                   -0.04547181,                              ,3.225806,0.992713,0.1,
1.46,                    0.01548409,                     0.6782188,                   -0.04548192,                              ,3.225806,0.9938684,0.1,
1.47,                    0.01379831,                     0.6803926,                   -0.04549047,                              ,3.225806,0.9949243,0.1,
1.48,                    0.01222283,                     0.6825473,                   -0.04549758,                              ,3.225806,0.9958808,0.1,
1.49,                    0.01075659,                     0.6846834,                   -0.04550339,                              ,3.225806,0.9967378,0.1,
1.5,                    0.00939862,                     0.6868014,                     -0.045508,                              ,3.225806,0.997495,0.1,
1.51,                   0.008147993,                     0.6889019,                   -0.04551156,                              ,3.225806,0.9981525,0.1,
1.52,                   0.007003862,                     0.6909854,                    -0.0455142,                              ,3.225806,0.9987101,0.1,
1.53,                   0.005965439,                     0.6930526,                   -0.04551604,                              ,3.225806,0.9991679,0.1,
1.54,                   0.005031998,                     0.6951039,                   -0.04551724,                              ,3.225806,0.9995258,0.1,
1.55,                   0.004202873,                     0.6971399,                   -0.04551792,                              ,3.225806,0.9997838,0.1,
1.56,                   0.003477457,                     0.6991612,                   -0.04551823,                              ,3.225806,0.9999417,0.1,
1.57,                     0.0028552,                     0.7011683,                   -0.04551831,                              ,3.225806,0.9999997,0.1,
1.58,                   0.002335612,                     0.7031618,                   -0.04551831,                              ,3.225806,0.9999576,0.1,
1.59,                   0.001918255,                     0.7051422,                   -0.04551838,                              ,3.225806,0.9998156,0.1,
1.6,                    0.00160275,                     0.7071101,                   -0.04551864,                              ,3.225806,0.9995736,0.1,
1.61,                    0.00138877,                      0.709066,                   -0.04551925,                              ,3.225806,0.9992316,0.1,
1.62,                   0.001276043,                     0.7110106,                   -0.04552036,                              ,3.225806,0.9987897,0.1,
1.63,                    0.00126435,                     0.7129442,                   -0.04552209,                              ,3.225806,0.998248,0.1,
1.64,                   0.001353524,                     0.7148676,                   -0.04552458,                              ,3.225806,0.9976064,0.1,
1.65,                   0.001543451,                     0.7167813,                   -0.04552797,                              ,3.225806,0.996865,0.1,
1.66,                   0.001834068,                     0.7186858,                   -0.04553239,                              ,3.225806,0.996024,0.1,
1.67,                   0.002225366,                     0.7205817,                   -0.04553797,                              ,3.225806,0.9950833,0.1,
1.68,                   0.002717383,                     0.7224695,                    -0.0455448,                              ,3.225806,0.9940432,0.1,
1.69,                   0.003310213,                     0.7243497,                   -0.04555302,                              ,3.225806,0.9929037,0.1,
1.7,                   0.004003998,                     0.7262231,                   -0.04556272,                              ,3.225806,0.9916648,0.1,
1.71,                   0.004798932,                       0.72809,                     -0.045574,                              ,3.225806,0.9903268,0.1,
1.72,                   0.005695259,                      0.729951,                   -0.04558694,                              ,3.225806,0.9888898,0.1,
1.73,                   0.006693276,                     0.7318068,                   -0.04560162,                              ,3.225806,0.9873538,0.1,
1.74,                    0.00779333,                     0.7336578,                    -0.0456181,                              ,3.225806,0.9857192,0.1,
1.75,                   0.008995819,                     0.7355046,                   -0.04563644,                              ,3.225806,0.9839859,0.1,
1.76,                     0.0103012,                     0.7373478,                   -0.04565667,                              ,3.225806,0.9821543,0.1,
1.77,                    0.01170996,                     0.7391878,                   -0.04567883,                              ,3.225806,0.9802245,0.1,
1.78,                    0.01322267,                     0.7410253,                   -0.04570291,                              ,3.225806,0.9781966,0.1,
1.79,                    0.01483994,                     0.7428608,                   -0.04572893,                              ,3.225806,0.9760709,0.1,
1.8,                    0.01656242,                     0.7446948,                   -0.04575685,                              ,3.225806,0.9738476,0.1,
1.81,                    0.01839083,                     0.7465279,                   -0.04578665,                              ,3.225806,0.971527,0.1,
1.82,                    0.02032594,                     0.7483606,                   -0.04581827,                              ,3.225806,0.9691091,0.1,
1.83,                    0.02236859,                     0.7501935,                   -0.04585164,                              ,3.225806,0.9665944,0.1,
1.84,                    0.02451965,                     0.7520271,                   -0.04588668,                              ,3.225806,0.963983,0.1,
1.85,                    0.02678006,                     0.7538619,                   -0.04592327,                              ,3.225806,0.9612752,0.1,
1.86,                    0.02915083,                     0.7556985,                    -0.0459613,                              ,3.225806,0.9584713,0.1,
1.87,                    0.03163301,                     0.7575374,                   -0.04600062,                              ,3.225806,0.9555715,0.1,
1.88,                    0.03422772,                     0.7593792,                   -0.04604106,                              ,3.225806,0.9525762,0.1,
1.89,                    0.03693614,                     0.7612243,                   -0.04608246,                              ,3.225806,0.9494856,0.1,
1.9,                    0.03975952,                     0.7630734,                    -0.0461246,                              ,3.225806,0.9463001,0.1,
1.91,                    0.04269916,                      0.764927,                   -0.04616728,                              ,3.225806,0.9430199,0.1,
1.92,                    0.04575644,                     0.7667855,                   -0.04621026,                              ,3.225806,0.9396455,0.1,
1.93,                    0.04893279,                     0.7686495,                    -0.0462533,                              ,3.225806,0.9361771,0.1,
1.94,                    0.05222974,                     0.7705196,                   -0.04629611,                              ,3.225806,0.932615,0.1,
1.95,                    0.05564884,                     0.7723963,                   -0.04633843,                              ,3.225806,0.9289597,0.1,
1.96,                    0.05919177,                       0.77428,                   -0.04637996,                              ,3.225806,0.9252115,0.1,
1.97,                    0.06286025,                     0.7761714,                   -0.04642039,                              ,3.225806,0.9213708,0.1,
1.98,                    0.06665607,                      0.778071,                   -0.04645939,                              ,3.225806,0.917438,0.1,
1.99,                    0.07058112,                     0.7799792,                   -0.04649665,                              ,3.225806,0.9134134,0.1,
2,                    0.07463737,                     0.7818966,                   -0.04653181,                              ,3.225806,0.9092974,0.1,
2.01,                    0.07882686,                     0.7838237,                   -0.04656454,                              ,3.225806,0.9050906,0.1,
2.02,                    0.08315171,                      0.785761,                   -0.04659449,                              ,3.225806,0.9007932,0.1,
2.03,                    0.08761415,                     0.7877091,                   -0.04662129,                              ,3.225806,0.8964057,0.1,
2.04,                    0.09221649,                     0.7896685,                   -0.04664459,                              ,3.225806,0.8919287,0.1,
2.05,                    0.09696113,                     0.7916397,                   -0.04666404,                              ,3.225806,0.8873624,0.1,
2.06,                     0.1018506,                     0.7936232,                   -0.04667927,                              ,3.225806,0.8827074,0.1,
2.07,                     0.1068874,                     0.7956195,                   -0.04668995,                              ,3.225806,0.8779641,0.1,
2.08,                     0.1120744,                     0.7976291,                   -0.04669571,                              ,3.225806,0.873133,0.1,
2.09,                     0.1174142,                     0.7996526,                   -0.04669624,                              ,3.225806,0.8682146,0.1,
2.1,                     0.1229099,                     0.8016905,                   -0.04669119,                              ,3.225806,0.8632094,0.1,
2.11,                     0.1285645,                     0.8037432,                   -0.04668026,                              ,3.225806,0.8581178,0.1,
2.12,                     0.1343811,                     0.8058113,                   -0.04666315,                              ,3.225806,0.8529405,0.1,
2.13,                      0.140363,                     0.8078954,                   -0.04663956,                              ,3.225806,0.8476778,0.1,
2.14,                     0.1465136,                     0.8099958,                   -0.04660924,                              ,3.225806,0.8423304,0.1,
2.15,                     0.1528364,                     0.8121132,                   -0.04657192,                              ,3.225806,0.8368988,0.1,
2.16,                     0.1593352,                      0.814248,                   -0.04652739,                              ,3.225806,0.8313835,0.1,
2.17,                     0.1660137,                     0.8164007,                   -0.04647543,                              ,3.225806,0.825785,0.1,
2.18,                     0.1728759,                     0.8185719,                   -0.04641586,                              ,3.225806,0.8201039,0.1,
2.19,                     0.1799259,                     0.8207621,                   -0.04634852,                              ,3.225806,0.8143409,0.1,
2.2,                      0.187168,                     0.8229717,                   -0.04627327,                              ,3.225806,0.8084964,0.1,
2.21,                     0.1946066,                     0.8252014,                      -0.04619,                              ,3.225806,0.8025711,0.1,
2.22,                     0.2022464,                     0.8274515,                   -0.04609861,                              ,3.225806,0.7965655,0.1,
2.23,                     0.2100921,                     0.8297226,                   -0.04599906,                              ,3.225806,0.7904802,0.1,
2.24,                     0.2181488,                     0.8320152,                    -0.0458913,                              ,3.225806,0.7843159,0.1,
2.25,                     0.2264215,                     0.8343299,                   -0.04577533,                              ,3.225806,0.7780732,0.1,
2.26,                     0.2349158,                     0.8366671,                   -0.04565117,                              ,3.225806,0.7717527,0.1,
2.27,                     0.2436371,                     0.8390273,                   -0.04551884,                              ,3.225806,0.765355,0.1,
2.28,                     0.2525914,                     0.8414111,                   -0.04537843,                              ,3.225806,0.7588807,0.1,
2.29,                     0.2617845,                     0.8438189,                   -0.04523001,                              ,3.225806,0.7523306,0.1,
2.3,                      0.271223,                     0.8462513,                    -0.0450737,                              ,3.225806,0.7457052,0.1,
2.31,                     0.2809132,                     0.8487088,                   -0.04490963,                              ,3.225806,0.7390053,0.1,
2.32,                     0.2908619,                     0.8511919,                   -0.04473795,                              ,3.225806,0.7322314,0.1,
2.33,                     0.3010764,                     0.8537011,                   -0.04455883,                              ,3.225806,0.7253844,0.1,
2.34,                     0.3115638,                      0.856237,                   -0.04437247,                              ,3.225806,0.7184648,0.1,
2.35,                      0.322332,                        0.8588,                   -0.04417905,                              ,3.225806,0.7114734,0.1,
2.36,                     0.3333888,                     0.8613906,                   -0.04397881,                              ,3.225806,0.7044108,0.1,
2.37,                     0.3447426,                     0.8640095,                   -0.04377196,                              ,3.225806,0.6972777,0.1,
2.38,                      0.356402,                      0.866657,                   -0.04355875,                              ,3.225806,0.690075,0.1,
2.39,                     0.3683761,                     0.8693338,                   -0.04333943,                              ,3.225806,0.6828032,0.1,
2.4,                     0.3806742,                     0.8720403,                   -0.04311425,                              ,3.225806,0.6754632,0.1,
2.41,                     0.3933062,                      0.874777,                   -0.04288347,                              ,3.225806,0.6680556,0.1,
2.42,                     0.4062823,                     0.8775446,                   -0.04264736,                              ,3.225806,0.6605812,0.1,
2.43,                      0.419613,                     0.8803434,                   -0.04240618,                              ,3.225806,0.6530408,0.1,
2.44,                     0.4333096,                     0.8831741,                   -0.04216019,                              ,3.225806,0.645435,0.1,
2.45,                     0.4473836,                     0.8860372,                   -0.04190968,                              ,3.225806,0.6377647,0.1,
2.46,                     0.4618471,                     0.8889332,                   -0.04165489,                              ,3.225806,0.6300306,0.1,
2.47,                     0.4767128,                     0.8918626,                   -0.04139609,                              ,3.225806,0.6222336,0.1,
2.48,                     0.4919938,                      0.894826,                   -0.04113354,                              ,3.225806,0.6143743,0.1,
2.49,                      0.507704,                     0.8978239,                   -0.04086748,                              ,3.225806,0.6064535,0.1,
2.5,                     0.5238577,                     0.9008568,                   -0.04059816,                              ,3.225806,0.5984721,0.1,
2.51,                       0.54047,                     0.9039254,                   -0.04032581,                              ,3.225806,0.5904309,0.1,
2.52,                     0.5575566,                       0.90703,                   -0.04005067,                              ,3.225806,0.5823306,0.1,
2.53,                     0.5751341,                     0.9101714,                   -0.03977294,                              ,3.225806,0.5741721,0.1,
2.54,                     0.5932197,                       0.91335,                   -0.03949285,                              ,3.225806,0.5659562,0.1,
2.55,                     0.6118314,                     0.9165664,                   -0.03921059,                              ,3.225806,0.5576837,0.1,
2.56,                     0.6309881,                     0.9198211,                   -0.03892635,                              ,3.225806,0.5493554,0.1,
2.57,                     0.6507097,                     0.9231147,                   -0.03864032,                              ,3.225806,0.5409722,0.1,
2.58,                     0.6710169,                     0.9264478,                   -0.03835266,                              ,3.225806,0.5325349,0.1,
2.59,                     0.6919315,                     0.9298209,                   -0.03806353,                              ,3.225806,0.5240443,0.1,
2.6,                     0.7134763,                     0.9332346,                   -0.03777309,                              ,3.225806,0.5155014,0.1,
2.61,                     0.7356753,                     0.9366895,                   -0.03748147,                              ,3.225806,0.5069069,0.1,
2.62,                     0.7585535,                     0.9401861,                   -0.03718882,                              ,3.225806,0.4982616,0.1,
2.63,                     0.7821376,                      0.943725,                   -0.03689524,                              ,3.225806,0.4895666,0.1,
2.64,                      0.806455,                     0.9473069,                   -0.03660086,                              ,3.225806,0.4808226,0.1,
2.65,                     0.8315352,                     0.9509322,                   -0.03630579,                              ,3.225806,0.4720305,0.1,
2.66,                     0.8574086,                     0.9546015,                   -0.03601011,                              ,3.225806,0.4631913,0.1,
2.67,                     0.8841076,                     0.9583156,                   -0.03571393,                              ,3.225806,0.4543057,0.1,
2.68,                     0.9116662,                     0.9620749,                   -0.03541731,                              ,3.225806,0.4453746,0.1,
2.69,                       0.94012,                       0.96588,                   -0.03512035,                              ,3.225806,0.4363991,0.1,
2.7,                     0.9695068,                     0.9697316,                   -0.03482311,                              ,3.225806,0.4273799,0.1,
2.71,                     0.9998662,                     0.9736303,                   -0.03452566,                              ,3.225806,0.4183179,0.1,
2.72,                       1.03124,                     0.9775767,                   -0.03422805,                              ,3.225806,0.4092142,0.1,
2.73,                      1.063673,                     0.9815714,                   -0.03393035,                              ,3.225806,0.4000695,0.1,
2.74,                      1.097211,                      0.985615,                   -0.03363259,                              ,3.225806,0.3908848,0.1,
2.75,                      1.131903,                     0.9897081,                   -0.03333484,                              ,3.225806,0.381661,0.1,
2.76,                      1.167802,                     0.9938514,                   -0.03303713,                              ,3.225806,0.372399,0.1,
2.77,                      1.204963,                     0.9980456,                   -0.03273951,                              ,3.225806,0.3630998,0.1,
2.78,                      1.243443,                      1.002291,                   -0.03244201,                              ,3.225806,0.3537643,0.1,
2.79,                      1.283305,                      1.006589,                   -0.03214466,                              ,3.225806,0.3443935,0.1,
2.8,                      1.324613,                      1.010939,                   -0.03184751,                              ,3.225806,0.3349882,0.1,
2.81,                      1.367437,                      1.015343,                   -0.03155058,                              ,3.225806,0.3255493,0.1,
2.82,                      1.411849,                      1.019801,                    -0.0312539,                              ,3.225806,0.316078,0.1,
2.83,                      1.457927,                      1.024314,                    -0.0309575,                              ,3.225806,0.306575,0.1,
2.84,                      1.505755,                      1.028882,                   -0.03066141,                              ,3.225806,0.2970414,0.1,
2.85,                      1.555418,                      1.033506,                   -0.03036565,                              ,3.225806,0.287478,0.1,
2.86,                      1.607011,                      1.038187,                   -0.03007026,                              ,3.225806,0.2778859,0.1,
2.87,                      1.660632,                      1.042926,                   -0.02977525,                              ,3.225806,0.2682661,0.1,
2.88,                      1.716386,                      1.047722,                   -0.02948065,                              ,3.225806,0.2586193,0.1,
